History_ID,Lead_ID,Stage,Timestamp,Rep_ID,Stage_Sequence,Notes,Stage_Engagement (in Days)
12227,LDADVA-AF-1305,Qualified,2024-06-09 04:49:54,TB_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1305,7
12228,LDADVA-AF-1305,Contacted,2024-06-16 19:50:40,TB_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1305,8
12229,LDADVA-AF-1305,Responded,2024-06-20 03:22:07,TB_AF,4,Notes for stage Responded for Lead LDADVA-AF-1305,3
12230,LDADVA-AF-1305,Demo Scheduled,2024-06-24 15:42:30,TB_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1305,5
12231,LDADVA-AF-1305,Demo,2024-06-26 22:18:30,TB_AF,6,Notes for stage Demo for Lead LDADVA-AF-1305,2
12232,LDADVA-AF-1305,Demo Completed,2024-07-02 10:02:45,TB_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1305,5
12233,LDADVA-AF-1305,Proposal Sent,2024-07-11 17:03:42,TB_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1305,9
12234,LDADVA-AF-1305,Proposal,2024-07-20 09:58:16,TB_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1305,9
12235,LDADVA-AF-1305,Negotiation,2024-07-27 18:58:09,TB_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1305,7
12236,LDADVA-AF-1305,Deal Won,2024-07-28 14:05:11,TB_AF,11,Notes for stage Deal Won for Lead LDADVA-AF-1305,1
12271,LDADVA-AF-1310,Lead Captured,2024-05-12 17:14:15,SW_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1310,0
12272,LDADVA-AF-1310,Qualified,2024-05-16 17:14:15,SW_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1310,4
12273,LDADVA-AF-1310,Contacted,2024-05-21 17:14:15,SW_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1310,5
12274,LDADVA-AF-1310,Responded,2024-05-24 17:14:15,SW_AF,4,Notes for stage Responded for Lead LDADVA-AF-1310,3
12275,LDADVA-AF-1310,Demo Scheduled,2024-05-28 17:14:15,SW_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1310,4
12276,LDADVA-AF-1310,Demo,2024-05-30 17:14:15,SW_AF,6,Notes for stage Demo for Lead LDADVA-AF-1310,2
12277,LDADVA-AF-1310,Demo Completed,2024-06-03 17:14:15,SW_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1310,4
12278,LDADVA-AF-1310,Proposal Sent,2024-06-08 17:14:15,SW_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1310,5
12279,LDADVA-AF-1310,Proposal,2024-06-14 17:14:15,SW_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1310,6
12280,LDADVA-AF-1310,Negotiation,2024-06-21 17:14:15,SW_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1310,7
12281,LDADVA-AF-1310,Deal Won,2024-06-21 17:15:06,SW_AF,11,Notes for stage Deal Won for Lead LDADVA-AF-1310,0
12393,LDADVA-AF-1325,Lead Captured,2023-10-31 22:05:52,TB_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1325,0
12940,LDADVA-AF-1382,Lead Captured,2025-03-16 20:56:28,TB_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1382,0
12941,LDADVA-AF-1382,Qualified,2025-03-22 19:03:44,TB_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1382,6
12942,LDADVA-AF-1382,Contacted,2025-04-01 15:41:13,TB_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1382,10
12943,LDADVA-AF-1382,Responded,2025-04-07 12:52:32,TB_AF,4,Notes for stage Responded for Lead LDADVA-AF-1382,6
12944,LDADVA-AF-1382,Demo Scheduled,2025-04-11 13:05:41,TB_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1382,4
12945,LDADVA-AF-1382,Demo,2025-04-13 13:08:40,TB_AF,6,Notes for stage Demo for Lead LDADVA-AF-1382,2
12946,LDADVA-AF-1382,Demo Completed,2025-04-17 13:34:13,TB_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1382,4
12947,LDADVA-AF-1382,Proposal Sent,2025-04-22 13:44:50,TB_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1382,5
12948,LDADVA-AF-1382,Proposal,2025-04-28 13:45:25,TB_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1382,6
12949,LDADVA-AF-1382,Negotiation,2025-05-05 13:49:50,TB_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1382,7
12950,LDADVA-AF-1382,Deal Won,2025-05-05 13:52:19,TB_AF,11,Notes for stage Deal Won for Lead LDADVA-AF-1382,0
12994,LDADVA-AF-1388,Lead Captured,2025-03-12 01:47:24,TB_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1388,0
12995,LDADVA-AF-1388,Qualified,2025-03-16 01:47:24,TB_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1388,4
12996,LDADVA-AF-1388,Contacted,2025-03-21 01:47:24,TB_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1388,5
12997,LDADVA-AF-1388,Responded,2025-03-24 01:47:24,TB_AF,4,Notes for stage Responded for Lead LDADVA-AF-1388,3
12998,LDADVA-AF-1388,Demo Scheduled,2025-03-28 01:47:24,TB_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1388,4
12999,LDADVA-AF-1388,Demo,2025-03-30 01:47:24,TB_AF,6,Notes for stage Demo for Lead LDADVA-AF-1388,2
13000,LDADVA-AF-1388,Demo Completed,2025-04-03 01:47:24,TB_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1388,4
13001,LDADVA-AF-1388,Proposal Sent,2025-04-08 01:47:24,TB_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1388,5
13002,LDADVA-AF-1388,Proposal,2025-04-14 01:47:24,TB_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1388,6
13003,LDADVA-AF-1388,Negotiation,2025-04-21 01:47:24,TB_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1388,7
13004,LDADVA-AF-1388,Deal Won,2025-04-21 01:48:17,TB_AF,11,Notes for stage Deal Won for Lead LDADVA-AF-1388,0
14201,LDADVA-AF-1514,Lead Captured,2024-03-19 04:40:23,SW_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1514,0
14202,LDADVA-AF-1514,Qualified,2024-03-26 02:57:01,SW_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1514,7
14203,LDADVA-AF-1514,Contacted,2024-04-02 09:16:29,SW_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1514,7
14204,LDADVA-AF-1514,Responded,2024-04-06 12:40:04,SW_AF,4,Notes for stage Responded for Lead LDADVA-AF-1514,4
14205,LDADVA-AF-1514,Demo Scheduled,2024-04-13 08:09:21,SW_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1514,7
14206,LDADVA-AF-1514,Demo,2024-04-16 03:52:32,SW_AF,6,Notes for stage Demo for Lead LDADVA-AF-1514,3
14207,LDADVA-AF-1514,Demo Completed,2024-04-22 11:25:07,SW_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1514,6
14208,LDADVA-AF-1514,Proposal Sent,2024-04-27 21:58:04,SW_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1514,5
14209,LDADVA-AF-1514,Proposal,2024-05-08 02:16:05,SW_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1514,10
14210,LDADVA-AF-1514,Negotiation,2024-05-15 02:30:58,SW_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1514,7
14211,LDADVA-AF-1514,Deal Lost,2024-05-15 17:04:04,SW_AF,11,Notes for stage Deal Lost for Lead LDADVA-AF-1514,1
14480,LDADVA-AF-1544,Lead Captured,2023-09-10 05:52:21,TB_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1544,0
14481,LDADVA-AF-1544,Qualified,2023-09-14 05:52:21,TB_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1544,4
14482,LDADVA-AF-1544,Contacted,2023-09-19 05:52:21,TB_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1544,5
14483,LDADVA-AF-1544,Responded,2023-09-22 05:52:21,TB_AF,4,Notes for stage Responded for Lead LDADVA-AF-1544,3
14484,LDADVA-AF-1544,Demo Scheduled,2023-09-26 05:52:21,TB_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1544,4
14485,LDADVA-AF-1544,Demo,2023-09-28 05:52:21,TB_AF,6,Notes for stage Demo for Lead LDADVA-AF-1544,2
14486,LDADVA-AF-1544,Demo Completed,2023-10-02 05:52:21,TB_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1544,4
14487,LDADVA-AF-1544,Proposal Sent,2023-10-07 05:52:21,TB_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1544,5
14488,LDADVA-AF-1544,Proposal,2023-10-13 05:52:21,TB_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1544,6
14489,LDADVA-AF-1544,Negotiation,2023-10-20 05:52:21,TB_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1544,7
14490,LDADVA-AF-1544,Deal Won,2023-10-20 05:52:32,TB_AF,11,Notes for stage Deal Won for Lead LDADVA-AF-1544,0
16036,LDADVA-AF-1708,Lead Captured,2024-12-02 07:08:50,TB_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1708,0
16037,LDADVA-AF-1708,Qualified,2024-12-07 08:12:54,TB_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1708,5
16038,LDADVA-AF-1708,Contacted,2024-12-16 08:32:14,TB_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1708,9
16039,LDADVA-AF-1708,Responded,2024-12-20 22:41:55,TB_AF,4,Notes for stage Responded for Lead LDADVA-AF-1708,5
16040,LDADVA-AF-1708,Demo Scheduled,2024-12-25 08:45:57,TB_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1708,4
16041,LDADVA-AF-1708,Demo,2024-12-28 02:54:34,TB_AF,6,Notes for stage Demo for Lead LDADVA-AF-1708,3
16042,LDADVA-AF-1708,Demo Completed,2025-01-05 15:39:52,TB_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1708,9
16043,LDADVA-AF-1708,Proposal Sent,2025-01-12 02:20:02,TB_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1708,6
16044,LDADVA-AF-1708,Proposal,2025-01-18 20:53:35,TB_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1708,7
16045,LDADVA-AF-1708,Negotiation,2025-01-25 22:22:34,TB_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1708,7
16046,LDADVA-AF-1708,Deal Won,2025-01-25 22:41:21,TB_AF,11,Notes for stage Deal Won for Lead LDADVA-AF-1708,0
16492,LDADVA-AF-1755,Lead Captured,2025-03-23 03:58:19,SW_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1755,0
16493,LDADVA-AF-1755,Qualified,2025-03-31 07:17:03,SW_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1755,8
16494,LDADVA-AF-1755,Contacted,2025-04-10 19:36:29,SW_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1755,11
16495,LDADVA-AF-1755,Responded,2025-04-15 06:00:40,SW_AF,4,Notes for stage Responded for Lead LDADVA-AF-1755,4
16496,LDADVA-AF-1755,Demo Scheduled,2025-04-20 07:41:01,SW_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1755,5
16497,LDADVA-AF-1755,Demo,2025-04-22 14:02:37,SW_AF,6,Notes for stage Demo for Lead LDADVA-AF-1755,2
16498,LDADVA-AF-1755,Demo Completed,2025-04-26 17:56:34,SW_AF,7,Notes for stage Demo Completed for Lead LDADVA-AF-1755,4
16499,LDADVA-AF-1755,Proposal Sent,2025-05-02 07:54:26,SW_AF,8,Notes for stage Proposal Sent for Lead LDADVA-AF-1755,6
16500,LDADVA-AF-1755,Proposal,2025-05-08 11:20:05,SW_AF,9,Notes for stage Proposal for Lead LDADVA-AF-1755,6
16501,LDADVA-AF-1755,Negotiation,2025-05-15 11:20:45,SW_AF,10,Notes for stage Negotiation for Lead LDADVA-AF-1755,7
16502,LDADVA-AF-1755,Deal Lost,2025-05-15 11:27:34,SW_AF,11,Notes for stage Deal Lost for Lead LDADVA-AF-1755,0
17686,LDADVA-AF-1884,Lead Captured,2024-12-14 10:00:20,SW_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1884,0
17994,LDADVA-AF-1920,Lead Captured,2025-04-01 00:27:25,TB_AF,1,Notes for stage Lead Captured for Lead LDADVA-AF-1920,0
17995,LDADVA-AF-1920,Qualified,2025-04-05 01:09:54,TB_AF,2,Notes for stage Qualified for Lead LDADVA-AF-1920,4
17996,LDADVA-AF-1920,Contacted,2025-04-16 02:51:33,TB_AF,3,Notes for stage Contacted for Lead LDADVA-AF-1920,11
17997,LDADVA-AF-1920,Responded,2025-04-20 22:05:28,TB_AF,4,Notes for stage Responded for Lead LDADVA-AF-1920,5
17998,LDADVA-AF-1920,Demo Scheduled,2025-05-30 15:31:55,TB_AF,5,Notes for stage Demo Scheduled for Lead LDADVA-AF-1920,40
1102,LDADVA-APAC-0117,Lead Captured,2024-03-07 15:41:15,IG_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0117,0
1103,LDADVA-APAC-0117,Qualified,2024-03-16 15:22:45,IG_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0117,9
1104,LDADVA-APAC-0117,Contacted,2024-03-28 05:31:32,IG_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0117,12
1105,LDADVA-APAC-0117,Responded,2024-05-02 01:59:08,IG_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0117,35
1283,LDADVA-APAC-0137,Lead Captured,2023-11-24 10:37:22,JL_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0137,0
1284,LDADVA-APAC-0137,Qualified,2023-12-02 12:57:54,JL_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0137,8
1285,LDADVA-APAC-0137,Contacted,2023-12-09 16:10:11,JL_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0137,7
1286,LDADVA-APAC-0137,Responded,2023-12-12 18:16:12,JL_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0137,3
1287,LDADVA-APAC-0137,Demo Scheduled,2023-12-16 18:38:02,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0137,4
1288,LDADVA-APAC-0137,Demo,2023-12-18 21:42:55,JL_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0137,2
1289,LDADVA-APAC-0137,Demo Completed,2023-12-22 23:34:38,JL_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0137,4
1290,LDADVA-APAC-0137,Proposal Sent,2023-12-28 01:15:37,JL_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0137,5
1291,LDADVA-APAC-0137,Proposal,2024-01-03 01:24:51,JL_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0137,6
1292,LDADVA-APAC-0137,Negotiation,2024-01-10 01:29:06,JL_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0137,7
1293,LDADVA-APAC-0137,Deal Lost,2024-01-10 01:30:09,JL_APAC,11,Notes for stage Deal Lost for Lead LDADVA-APAC-0137,0
1416,LDADVA-APAC-0150,Lead Captured,2025-05-13 03:30:31,IG_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0150,0
1417,LDADVA-APAC-0150,Qualified,2025-05-17 09:23:08,IG_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0150,4
1418,LDADVA-APAC-0150,Contacted,2025-05-23 22:08:52,IG_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0150,7
1419,LDADVA-APAC-0150,Responded,2025-05-28 13:09:16,IG_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0150,5
1420,LDADVA-APAC-0150,Demo Scheduled,2025-06-01 19:05:42,IG_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0150,4
1421,LDADVA-APAC-0150,Demo,2025-06-03 19:55:00,IG_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0150,2
1422,LDADVA-APAC-0150,Demo Completed,2025-06-07 20:05:05,IG_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0150,4
1423,LDADVA-APAC-0150,Proposal Sent,2025-06-12 20:05:14,IG_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0150,5
1424,LDADVA-APAC-0150,Proposal,2025-06-18 20:05:16,IG_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0150,6
1425,LDADVA-APAC-0150,Negotiation,2025-06-25 20:05:16,IG_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0150,7
1426,LDADVA-APAC-0150,Deal Won,2025-06-25 20:05:17,IG_APAC,11,Notes for stage Deal Won for Lead LDADVA-APAC-0150,0
1761,LDADVA-APAC-0187,Lead Captured,2025-03-04 13:07:56,JL_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0187,0
1762,LDADVA-APAC-0187,Qualified,2025-03-08 13:07:56,JL_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0187,4
1763,LDADVA-APAC-0187,Contacted,2025-03-13 13:07:56,JL_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0187,5
1764,LDADVA-APAC-0187,Responded,2025-03-16 13:07:56,JL_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0187,3
1765,LDADVA-APAC-0187,Demo Scheduled,2025-03-20 13:07:56,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0187,4
1766,LDADVA-APAC-0187,Demo,2025-03-22 13:07:56,JL_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0187,2
1767,LDADVA-APAC-0187,Demo Completed,2025-03-26 13:07:56,JL_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0187,4
1768,LDADVA-APAC-0187,Proposal Sent,2025-03-31 13:07:56,JL_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0187,5
1769,LDADVA-APAC-0187,Proposal,2025-04-06 13:07:56,JL_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0187,6
1770,LDADVA-APAC-0187,Negotiation,2025-04-13 13:07:56,JL_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0187,7
1771,LDADVA-APAC-0187,Deal Won,2025-04-13 13:08:47,JL_APAC,11,Notes for stage Deal Won for Lead LDADVA-APAC-0187,0
1868,LDADVA-APAC-0198,Lead Captured,2024-02-23 18:06:14,JL_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0198,0
1869,LDADVA-APAC-0198,Qualified,2024-02-27 18:06:14,JL_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0198,4
1870,LDADVA-APAC-0198,Contacted,2024-03-03 18:06:14,JL_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0198,5
1871,LDADVA-APAC-0198,Responded,2024-03-06 18:06:14,JL_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0198,3
1872,LDADVA-APAC-0198,Demo Scheduled,2024-03-10 18:06:14,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0198,4
1873,LDADVA-APAC-0198,Demo,2024-03-12 18:06:14,JL_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0198,2
1874,LDADVA-APAC-0198,Demo Completed,2024-03-16 18:06:14,JL_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0198,4
1875,LDADVA-APAC-0198,Proposal Sent,2024-03-21 18:06:14,JL_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0198,5
1876,LDADVA-APAC-0198,Proposal,2024-03-27 18:06:14,JL_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0198,6
1877,LDADVA-APAC-0198,Negotiation,2024-04-03 18:06:14,JL_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0198,7
1878,LDADVA-APAC-0198,Deal Lost,2024-04-03 18:06:39,JL_APAC,11,Notes for stage Deal Lost for Lead LDADVA-APAC-0198,0
2088,LDADVA-APAC-0223,Lead Captured,2025-04-19 01:32:15,IG_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0223,0
2089,LDADVA-APAC-0223,Qualified,2025-04-27 00:27:17,IG_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0223,8
2090,LDADVA-APAC-0223,Contacted,2025-05-05 16:48:14,IG_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0223,9
2091,LDADVA-APAC-0223,Responded,2025-05-09 02:14:28,IG_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0223,3
2092,LDADVA-APAC-0223,Demo Scheduled,2025-05-14 18:48:29,IG_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0223,6
2093,LDADVA-APAC-0223,Demo,2025-05-16 23:26:54,IG_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0223,2
2094,LDADVA-APAC-0223,Demo Completed,2025-05-23 07:08:37,IG_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0223,6
2095,LDADVA-APAC-0223,Proposal Sent,2025-05-29 07:20:07,IG_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0223,6
2096,LDADVA-APAC-0223,Proposal,2025-06-04 09:15:40,IG_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0223,6
2097,LDADVA-APAC-0223,Negotiation,2025-06-11 23:21:06,IG_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0223,8
2098,LDADVA-APAC-0223,Deal Lost,2025-06-11 23:33:44,IG_APAC,11,Notes for stage Deal Lost for Lead LDADVA-APAC-0223,0
2202,LDADVA-APAC-0234,Lead Captured,2025-03-07 20:25:33,MT_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0234,0
2203,LDADVA-APAC-0234,Qualified,2025-03-11 20:25:33,MT_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0234,4
2204,LDADVA-APAC-0234,Contacted,2025-03-16 20:25:33,MT_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0234,5
2205,LDADVA-APAC-0234,Responded,2025-03-19 20:25:33,MT_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0234,3
2206,LDADVA-APAC-0234,Demo Scheduled,2025-03-23 20:25:33,MT_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0234,4
2207,LDADVA-APAC-0234,Demo,2025-03-25 20:25:33,MT_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0234,2
2208,LDADVA-APAC-0234,Demo Completed,2025-03-29 20:25:33,MT_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0234,4
2209,LDADVA-APAC-0234,Proposal Sent,2025-04-03 20:25:33,MT_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0234,5
2210,LDADVA-APAC-0234,Proposal,2025-04-09 20:25:33,MT_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0234,6
2211,LDADVA-APAC-0234,Negotiation,2025-04-16 20:25:33,MT_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0234,7
2212,LDADVA-APAC-0234,Deal Won,2025-04-16 20:25:57,MT_APAC,11,Notes for stage Deal Won for Lead LDADVA-APAC-0234,0
2663,LDADVA-APAC-0283,Lead Captured,2024-03-12 10:40:28,IG_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0283,0
2664,LDADVA-APAC-0283,Qualified,2024-03-20 22:27:12,IG_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0283,8
2665,LDADVA-APAC-0283,Contacted,2024-03-28 22:44:05,IG_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0283,8
2666,LDADVA-APAC-0283,Responded,2024-04-02 18:26:20,IG_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0283,5
2667,LDADVA-APAC-0283,Demo Scheduled,2024-04-07 21:19:46,IG_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0283,5
2668,LDADVA-APAC-0283,Demo,2024-04-10 14:11:40,IG_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0283,3
2669,LDADVA-APAC-0283,Demo Completed,2024-04-17 05:58:43,IG_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0283,7
2670,LDADVA-APAC-0283,Proposal Sent,2024-04-25 13:06:08,IG_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0283,8
2671,LDADVA-APAC-0283,Proposal,2024-05-01 14:32:39,IG_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0283,6
2672,LDADVA-APAC-0283,Negotiation,2024-05-08 16:58:07,IG_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0283,7
2673,LDADVA-APAC-0283,Deal Won,2024-05-08 17:19:53,IG_APAC,11,Notes for stage Deal Won for Lead LDADVA-APAC-0283,0
3036,LDADVA-APAC-0322,Lead Captured,2024-09-07 19:19:45,JL_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0322,0
3037,LDADVA-APAC-0322,Qualified,2024-09-11 19:19:45,JL_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0322,4
3038,LDADVA-APAC-0322,Contacted,2024-09-16 19:19:45,JL_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0322,5
3039,LDADVA-APAC-0322,Responded,2024-09-19 19:19:45,JL_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0322,3
3040,LDADVA-APAC-0322,Demo Scheduled,2024-09-23 19:19:45,JL_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0322,4
3041,LDADVA-APAC-0322,Demo,2024-09-25 19:19:45,JL_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0322,2
3042,LDADVA-APAC-0322,Demo Completed,2024-09-29 19:19:45,JL_APAC,7,Notes for stage Demo Completed for Lead LDADVA-APAC-0322,4
3043,LDADVA-APAC-0322,Proposal Sent,2024-10-04 19:19:45,JL_APAC,8,Notes for stage Proposal Sent for Lead LDADVA-APAC-0322,5
3044,LDADVA-APAC-0322,Proposal,2024-10-10 19:19:45,JL_APAC,9,Notes for stage Proposal for Lead LDADVA-APAC-0322,6
3045,LDADVA-APAC-0322,Negotiation,2024-10-17 19:19:45,JL_APAC,10,Notes for stage Negotiation for Lead LDADVA-APAC-0322,7
3046,LDADVA-APAC-0322,Deal Lost,2024-10-17 19:20:32,JL_APAC,11,Notes for stage Deal Lost for Lead LDADVA-APAC-0322,0
3308,LDADVA-APAC-0351,Lead Captured,2024-01-21 18:43:35,KM_APAC,1,Notes for stage Lead Captured for Lead LDADVA-APAC-0351,0
3309,LDADVA-APAC-0351,Qualified,2024-01-25 18:43:35,KM_APAC,2,Notes for stage Qualified for Lead LDADVA-APAC-0351,4
3310,LDADVA-APAC-0351,Contacted,2024-01-30 18:43:35,KM_APAC,3,Notes for stage Contacted for Lead LDADVA-APAC-0351,5
3311,LDADVA-APAC-0351,Responded,2024-02-02 18:43:35,KM_APAC,4,Notes for stage Responded for Lead LDADVA-APAC-0351,3
3312,LDADVA-APAC-0351,Demo Scheduled,2024-02-06 18:43:35,KM_APAC,5,Notes for stage Demo Scheduled for Lead LDADVA-APAC-0351,4
3313,LDADVA-APAC-0351,Demo,2024-02-08 18:43:35,KM_APAC,6,Notes for stage Demo for Lead LDADVA-APAC-0351,2
