Deal_ID,Lead_ID,Company_ID,Amount_Display,Amount_Numeric,Status,Created_Date,Closed_Date,Rep_ID,Total_Duration_Days
DEAL_0201,LDDYNA-NA-0201,CMP_D_0201,95.83 Lakhs,9583000,Deal Lost,2025-03-28,2025-05-07,AS_NA,40
DEAL_0202,LDFUTU-APAC-0202,CMP_F_0202,2.92 Crore,29200000,Deal Lost,2024-10-23,2024-12-02,KM_APAC,40
DEAL_0203,LDDYNA-NA-0203,CMP_D_0203,48.12 Lakhs,4812000,Deal Won,2024-05-01,2024-06-10,CL_NA,40
DEAL_0204,LDADVA-AF-0204,CMP_A_0204,56.89 Lakhs,5689000,Deal Lost,2024-12-20,2025-01-29,TB_AF,40
DEAL_0205,LDLEAD-NA-0205,CMP_L_0205,62.35 Lakhs,6235000,Deal Lost,2025-04-17,2025-05-27,CL_NA,40
DEAL_0206,LDDYNA-APAC-0206,CMP_D_0206,60.64 Lakhs,6064000,Deal Lost,2024-02-15,2024-03-26,KM_APAC,40
DEAL_0207,LDCREA-APAC-0207,CMP_C_0207,3.42 Crore,34186000,Deal Won,2024-12-09,2025-01-18,LS_APAC,40
DEAL_0208,LDADVA-ME-0208,CMP_A_0208,25.76 Lakhs,2576000,Ongoing - Cold,2024-12-31,,OC_ME,244
DEAL_0209,LDADVA-AF-0209,CMP_A_0209,90.60 Lakhs,9060000,Deal Won,2025-08-24,2025-10-03,SW_AF,40
DEAL_0210,LDSTRA-ME-0210,CMP_S_0210,3.36 Crore,33632000,Deal Won,2025-02-13,2025-03-25,NA_ME,40
DEAL_0211,LDINNO-APAC-0211,CMP_I_0211,3.05 Crore,30454000,Ongoing - Cold,2025-01-07,,IG_APAC,236
DEAL_0212,LDGLOB-NA-0212,CMP_G_0212,72.71 Lakhs,7271000,Ongoing - Active,2025-07-27,,AS_NA,36
DEAL_0213,LDADVA-LA-0213,CMP_A_0213,22.71 Lakhs,2271000,Ongoing - Cold,2024-06-06,,QH_LA,451
DEAL_0214,LDLEAD-NA-0214,CMP_L_0214,2.75 Crore,27541000,Ongoing - Cold,2024-04-11,,AS_NA,508
DEAL_0215,LDCREA-AF-0215,CMP_C_0215,4.36 Crore,43632000,Deal Lost,2024-05-01,2024-06-23,TB_AF,52
DEAL_0216,LDGLOB-APAC-0216,CMP_G_0216,3.93 Crore,39273000,Ongoing - Cold,2025-04-09,,LS_APAC,144
DEAL_0217,LDCREA-APAC-0217,CMP_C_0217,1.06 Crore,10592000,Deal Won,2025-05-22,2025-07-01,JL_APAC,40
DEAL_0218,LDDYNA-NA-0218,CMP_D_0218,1.96 Crore,19618000,Deal Won,2025-08-01,2025-09-16,AS_NA,45
DEAL_0219,LDINNO-NA-0219,CMP_I_0219,2.76 Crore,27576000,Deal Won,2024-12-08,2025-01-17,DK_NA,40
DEAL_0220,LDGLOB-EU-0220,CMP_G_0220,22.33 Lakhs,2233000,Deal Lost,2025-05-20,2025-06-29,GW_EU,40
DEAL_0221,LDFUTU-LA-0221,CMP_F_0221,21.04 Lakhs,2104000,Deal Won,2025-02-18,2025-03-31,PY_LA,40
DEAL_0222,LDCREA-APAC-0222,CMP_C_0222,95.97 Lakhs,9597000,Ongoing - Cold,2024-08-09,,MT_APAC,387
DEAL_0223,LDADVA-APAC-0223,CMP_A_0223,54.56 Lakhs,5456000,Deal Lost,2025-04-19,2025-06-11,IG_APAC,53
DEAL_0224,LDLEAD-APAC-0224,CMP_L_0224,3.62 Crore,36237000,Deal Lost,2024-11-26,2025-01-05,MT_APAC,40
DEAL_0225,LDLEAD-EU-0225,CMP_L_0225,1.79 Crore,17913000,Deal Lost,2024-03-07,2024-04-16,EB_EU,40
DEAL_0226,LDDYNA-AF-0226,CMP_D_0226,3.41 Crore,34091000,Ongoing - Cold,2024-11-08,,TB_AF,297
DEAL_0227,LDFUTU-ME-0227,CMP_F_0227,82.91 Lakhs,8291000,Deal Lost,2023-09-21,2023-11-09,OC_ME,49
DEAL_0228,LDLEAD-NA-0228,CMP_L_0228,4.18 Crore,41838000,Deal Lost,2025-01-08,2025-02-17,AS_NA,40
DEAL_0229,LDLEAD-NA-0229,CMP_L_0229,1.80 Crore,17976000,Deal Won,2024-03-26,2024-05-05,DK_NA,40
DEAL_0230,LDADVA-AF-0230,CMP_A_0230,95.70 Lakhs,9570000,Deal Lost,2023-10-20,2023-12-06,TB_AF,46
DEAL_0231,LDCREA-LA-0231,CMP_C_0231,50.70 Lakhs,5070000,Deal Lost,2025-02-08,2025-03-20,PY_LA,40
DEAL_0232,LDFUTU-EU-0232,CMP_F_0232,1.31 Crore,13139000,Deal Lost,2023-09-19,2023-11-07,EB_EU,48
DEAL_0233,LDLEAD-EU-0233,CMP_L_0233,44.75 Lakhs,4475000,Deal Lost,2024-02-29,2024-04-09,GW_EU,40
DEAL_0234,LDADVA-APAC-0234,CMP_A_0234,45.57 Lakhs,4557000,Deal Won,2025-03-07,2025-04-16,MT_APAC,40
DEAL_0235,LDCREA-NA-0235,CMP_C_0235,39.51 Lakhs,3951000,Ongoing - Active,2025-08-09,,AS_NA,23
DEAL_0236,LDLEAD-ME-0236,CMP_L_0236,28.45 Lakhs,2845000,Deal Lost,2025-05-12,2025-06-21,NA_ME,40
DEAL_0237,LDDYNA-APAC-0237,CMP_D_0237,65.80 Lakhs,6580000,Deal Lost,2025-08-26,2025-10-05,LS_APAC,40
DEAL_0238,LDSTRA-ME-0238,CMP_S_0238,4.92 Crore,49151000,Deal Won,2025-01-12,2025-02-21,NA_ME,40
DEAL_0239,LDADVA-LA-0239,CMP_A_0239,36.43 Lakhs,3643000,Ongoing - Active,2025-07-29,,PY_LA,34
DEAL_0240,LDSTRA-ME-0240,CMP_S_0240,96.86 Lakhs,9686000,Deal Won,2024-12-23,2025-02-04,OC_ME,42
DEAL_0241,LDSTRA-APAC-0241,CMP_S_0241,68.02 Lakhs,6802000,Deal Lost,2024-08-02,2024-09-11,JL_APAC,40
DEAL_0242,LDCREA-APAC-0242,CMP_C_0242,33.52 Lakhs,3352000,Ongoing - Cold,2024-06-03,,KM_APAC,454
DEAL_0243,LDCREA-ME-0243,CMP_C_0243,2.14 Crore,21415000,Deal Lost,2025-05-03,2025-06-12,OC_ME,40
DEAL_0244,LDFUTU-APAC-0244,CMP_F_0244,42.73 Lakhs,4273000,Deal Lost,2025-04-12,2025-05-22,KM_APAC,40
DEAL_0245,LDFUTU-NA-0245,CMP_F_0245,55.73 Lakhs,5573000,Deal Won,2025-05-25,2025-07-16,AS_NA,51
DEAL_0246,LDADVA-LA-0246,CMP_A_0246,89.01 Lakhs,8901000,Deal Lost,2025-04-27,2025-06-06,PY_LA,40
DEAL_0247,LDINNO-ME-0247,CMP_I_0247,47.41 Lakhs,4741000,Deal Lost,2023-11-02,2023-12-30,OC_ME,57
DEAL_0248,LDFUTU-AF-0248,CMP_F_0248,3.29 Crore,32916000,Deal Won,2025-03-22,2025-05-01,TB_AF,40
DEAL_0249,LDINNO-EU-0249,CMP_I_0249,84.06 Lakhs,8406000,Deal Won,2024-06-24,2024-08-03,FG_EU,40
DEAL_0250,LDADVA-AF-0250,CMP_A_0250,3.81 Crore,38123000,Deal Won,2024-08-13,2024-09-22,TB_AF,40
DEAL_0251,LDDYNA-LA-0251,CMP_D_0251,63.19 Lakhs,6319000,Deal Won,2023-09-06,2023-10-16,RA_LA,40
DEAL_0252,LDGLOB-ME-0252,CMP_G_0252,2.84 Crore,28390000,Ongoing - Cold,2025-06-12,,NA_ME,80
DEAL_0253,LDDYNA-NA-0253,CMP_D_0253,38.02 Lakhs,3802000,Deal Won,2023-11-07,2023-12-17,AS_NA,40
DEAL_0254,LDCREA-ME-0254,CMP_C_0254,25.47 Lakhs,2547000,Ongoing - Cold,2024-12-15,,NA_ME,259
DEAL_0255,LDCREA-LA-0255,CMP_C_0255,1.83 Crore,18281000,Deal Lost,2025-07-18,2025-08-27,QH_LA,40
DEAL_0256,LDSTRA-LA-0256,CMP_S_0256,2.89 Crore,28852000,Deal Lost,2024-06-25,2024-08-04,RA_LA,40
DEAL_0257,LDINNO-APAC-0257,CMP_I_0257,46.41 Lakhs,4641000,Deal Lost,2023-09-22,2023-11-01,MT_APAC,40
DEAL_0258,LDSTRA-AF-0258,CMP_S_0258,93.49 Lakhs,9349000,Deal Lost,2025-07-06,2025-08-15,SW_AF,40
DEAL_0259,LDINNO-NA-0259,CMP_I_0259,40.34 Lakhs,4034000,Ongoing - Cold,2024-03-14,,AS_NA,536
DEAL_0260,LDINNO-NA-0260,CMP_I_0260,73.17 Lakhs,7317000,Ongoing - Cold,2025-04-05,,CL_NA,148
DEAL_0261,LDADVA-AF-0261,CMP_A_0261,20.60 Lakhs,2060000,Deal Won,2025-08-09,2025-09-18,SW_AF,40
DEAL_0262,LDDYNA-APAC-0262,CMP_D_0262,4.75 Crore,47542000,Ongoing - Active,2025-07-06,,JL_APAC,57
DEAL_0263,LDGLOB-AF-0263,CMP_G_0263,1.42 Crore,14218000,Deal Lost,2025-07-20,2025-08-29,SW_AF,40
DEAL_0264,LDCREA-EU-0264,CMP_C_0264,3.04 Crore,30393000,Deal Won,2024-10-18,2024-11-27,FG_EU,40
DEAL_0265,LDFUTU-NA-0265,CMP_F_0265,4.49 Crore,44935000,Ongoing - Cold,2023-10-11,,CL_NA,691
DEAL_0266,LDCREA-LA-0266,CMP_C_0266,46.79 Lakhs,4679000,Deal Won,2023-12-17,2024-01-26,PY_LA,40
DEAL_0267,LDFUTU-NA-0267,CMP_F_0267,46.72 Lakhs,4672000,Ongoing - Cold,2025-06-04,,AS_NA,88
DEAL_0268,LDADVA-AF-0268,CMP_A_0268,1.50 Crore,15036000,Ongoing - Cold,2025-01-06,,SW_AF,237
DEAL_0269,LDSTRA-ME-0269,CMP_S_0269,1.52 Crore,15234000,Deal Won,2025-07-17,2025-08-26,NA_ME,40
DEAL_0270,LDDYNA-APAC-0270,CMP_D_0270,2.36 Crore,23606000,Ongoing - Active,2025-07-25,,KM_APAC,38
DEAL_0271,LDINNO-LA-0271,CMP_I_0271,27.35 Lakhs,2735000,Deal Lost,2025-05-03,2025-06-14,QH_LA,41
DEAL_0272,LDCREA-ME-0272,CMP_C_0272,48.30 Lakhs,4830000,Ongoing - Cold,2023-10-19,,NA_ME,683
DEAL_0273,LDINNO-EU-0273,CMP_I_0273,35.69 Lakhs,3569000,Deal Lost,2024-08-30,2024-10-09,FG_EU,40
DEAL_0274,LDGLOB-NA-0274,CMP_G_0274,99.82 Lakhs,9982000,Deal Lost,2025-02-19,2025-03-31,BJ_NA,40
DEAL_0275,LDLEAD-ME-0275,CMP_L_0275,31.21 Lakhs,3121000,Ongoing - Cold,2024-08-03,,OC_ME,394
DEAL_0276,LDSTRA-AF-0276,CMP_S_0276,48.70 Lakhs,4870000,Deal Lost,2025-04-27,2025-06-18,SW_AF,52
DEAL_0277,LDINNO-NA-0277,CMP_I_0277,4.42 Crore,44183000,Deal Won,2025-04-25,2025-06-15,CL_NA,51
DEAL_0278,LDADVA-NA-0278,CMP_A_0278,57.10 Lakhs,5710000,Deal Lost,2025-04-04,2025-05-14,CL_NA,40
DEAL_0279,LDSTRA-APAC-0279,CMP_S_0279,2.45 Crore,24478000,Ongoing - Cold,2024-05-27,,JL_APAC,461
DEAL_0280,LDCREA-APAC-0280,CMP_C_0280,1.00 Crore,10024000,Deal Won,2024-02-27,2024-04-21,MT_APAC,53
DEAL_0281,LDLEAD-LA-0281,CMP_L_0281,2.47 Crore,24673000,Deal Won,2024-06-18,2024-08-09,PY_LA,52
DEAL_0282,LDADVA-NA-0282,CMP_A_0282,1.78 Crore,17778000,Deal Lost,2025-01-11,2025-02-20,BJ_NA,40
DEAL_0283,LDADVA-APAC-0283,CMP_A_0283,45.71 Lakhs,4571000,Deal Won,2024-03-12,2024-05-08,IG_APAC,57
DEAL_0284,LDDYNA-APAC-0284,CMP_D_0284,75.18 Lakhs,7518000,Deal Won,2024-08-23,2024-10-02,IG_APAC,40
DEAL_0285,LDFUTU-LA-0285,CMP_F_0285,2.78 Crore,27799000,Deal Lost,2024-06-25,2024-08-04,PY_LA,40
DEAL_0286,LDADVA-NA-0286,CMP_A_0286,71.41 Lakhs,7141000,Ongoing - Cold,2025-05-19,,CL_NA,104
DEAL_0287,LDGLOB-EU-0287,CMP_G_0287,57.18 Lakhs,5718000,Deal Won,2025-05-24,2025-07-03,FG_EU,40
DEAL_0288,LDINNO-NA-0288,CMP_I_0288,82.69 Lakhs,8269000,Deal Lost,2025-07-11,2025-08-20,DK_NA,40
DEAL_0289,LDGLOB-NA-0289,CMP_G_0289,98.79 Lakhs,9879000,Deal Won,2025-03-31,2025-05-10,BJ_NA,40
DEAL_0290,LDCREA-NA-0290,CMP_C_0290,41.13 Lakhs,4113000,Deal Lost,2024-11-24,2025-01-03,DK_NA,40
DEAL_0291,LDLEAD-APAC-0291,CMP_L_0291,84.55 Lakhs,8455000,Ongoing - Cold,2024-04-21,,JL_APAC,497
DEAL_0292,LDGLOB-ME-0292,CMP_G_0292,53.54 Lakhs,5354000,Deal Lost,2023-11-01,2023-12-29,OC_ME,58
DEAL_0293,LDFUTU-APAC-0293,CMP_F_0293,81.81 Lakhs,8181000,Deal Lost,2023-11-06,2023-12-16,LS_APAC,40
DEAL_0294,LDGLOB-NA-0294,CMP_G_0294,2.66 Crore,26608000,Ongoing - Cold,2024-12-09,,DK_NA,265
DEAL_0295,LDLEAD-APAC-0295,CMP_L_0295,23.92 Lakhs,2392000,Deal Lost,2023-09-06,2023-10-16,IG_APAC,40
DEAL_0296,LDDYNA-AF-0296,CMP_D_0296,4.71 Crore,47130000,Deal Lost,2025-07-03,2025-08-12,TB_AF,40
DEAL_0297,LDADVA-ME-0297,CMP_A_0297,1.97 Crore,19678000,Ongoing - Cold,2023-09-13,,NA_ME,719
DEAL_0298,LDCREA-NA-0298,CMP_C_0298,22.66 Lakhs,2266000,Deal Lost,2024-03-03,2024-04-12,DK_NA,40
DEAL_0299,LDDYNA-EU-0299,CMP_D_0299,27.27 Lakhs,2727000,Deal Won,2024-12-28,2025-02-06,GW_EU,40
DEAL_0300,LDFUTU-APAC-0300,CMP_F_0300,24.32 Lakhs,2432000,Deal Won,2025-03-04,2025-04-13,MT_APAC,40
DEAL_0301,LDLEAD-APAC-0301,CMP_L_0301,51.57 Lakhs,5157000,Deal Lost,2023-10-05,2023-11-14,IG_APAC,40
DEAL_0302,LDFUTU-APAC-0302,CMP_F_0302,45.34 Lakhs,4534000,Deal Lost,2025-08-20,2025-10-17,KM_APAC,58
DEAL_0303,LDGLOB-NA-0303,CMP_G_0303,3.48 Crore,34795000,Deal Won,2023-10-13,2023-11-22,BJ_NA,40
DEAL_0304,LDLEAD-NA-0304,CMP_L_0304,78.95 Lakhs,7895000,Deal Lost,2025-05-15,2025-07-05,DK_NA,50
DEAL_0305,LDADVA-AF-0305,CMP_A_0305,21.35 Lakhs,2135000,Ongoing - Cold,2025-02-03,,TB_AF,209
DEAL_0306,LDFUTU-NA-0306,CMP_F_0306,45.82 Lakhs,4582000,Ongoing - Cold,2025-01-12,,CL_NA,231
DEAL_0307,LDDYNA-LA-0307,CMP_D_0307,30.25 Lakhs,3025000,Ongoing - Cold,2025-05-15,,RA_LA,108
DEAL_0308,LDDYNA-EU-0308,CMP_D_0308,96.69 Lakhs,9669000,Deal Won,2024-05-26,2024-07-05,GW_EU,40
DEAL_0309,LDINNO-ME-0309,CMP_I_0309,45.13 Lakhs,4513000,Ongoing - Active,2025-08-05,,OC_ME,26
DEAL_0310,LDLEAD-NA-0310,CMP_L_0310,52.64 Lakhs,5264000,Deal Lost,2025-02-21,2025-04-03,CL_NA,41
DEAL_0311,LDINNO-LA-0311,CMP_I_0311,68.62 Lakhs,6862000,Deal Lost,2025-04-07,2025-05-28,RA_LA,51
DEAL_0312,LDINNO-EU-0312,CMP_I_0312,2.47 Crore,24722000,Ongoing - Cold,2024-10-02,,EB_EU,333
DEAL_0313,LDINNO-EU-0313,CMP_I_0313,68.02 Lakhs,6802000,Deal Won,2025-07-22,2025-08-31,GW_EU,40
DEAL_0314,LDFUTU-NA-0314,CMP_F_0314,3.13 Crore,31279000,Deal Lost,2024-04-29,2024-06-24,DK_NA,55
DEAL_0315,LDSTRA-NA-0315,CMP_S_0315,88.86 Lakhs,8886000,Deal Lost,2024-07-20,2024-08-29,BJ_NA,40
DEAL_0316,LDFUTU-APAC-0316,CMP_F_0316,75.43 Lakhs,7543000,Deal Lost,2025-06-07,2025-07-17,JL_APAC,40
DEAL_0317,LDDYNA-APAC-0317,CMP_D_0317,39.67 Lakhs,3967000,Deal Won,2025-05-14,2025-07-03,LS_APAC,49
DEAL_0318,LDSTRA-AF-0318,CMP_S_0318,63.17 Lakhs,6317000,Deal Won,2025-01-23,2025-03-04,TB_AF,40
DEAL_0319,LDCREA-LA-0319,CMP_C_0319,3.01 Crore,30146000,Deal Lost,2024-04-04,2024-05-21,RA_LA,47
DEAL_0320,LDCREA-EU-0320,CMP_C_0320,49.22 Lakhs,4922000,Deal Lost,2024-03-16,2024-04-25,EB_EU,40
DEAL_0321,LDCREA-LA-0321,CMP_C_0321,47.05 Lakhs,4705000,Deal Won,2024-09-07,2024-10-18,RA_LA,41
DEAL_0322,LDADVA-APAC-0322,CMP_A_0322,28.43 Lakhs,2843000,Deal Lost,2024-09-07,2024-10-17,JL_APAC,40
DEAL_0323,LDFUTU-AF-0323,CMP_F_0323,3.30 Crore,33010000,Deal Won,2025-05-18,2025-06-27,SW_AF,40
DEAL_0324,LDDYNA-LA-0324,CMP_D_0324,3.17 Crore,31713000,Ongoing - Cold,2023-09-17,,QH_LA,714
DEAL_0325,LDCREA-NA-0325,CMP_C_0325,2.68 Crore,26827000,Deal Won,2025-03-30,2025-05-09,BJ_NA,40
DEAL_0326,LDGLOB-NA-0326,CMP_G_0326,35.40 Lakhs,3540000,Ongoing - Cold,2025-05-13,,CL_NA,110
DEAL_0327,LDFUTU-AF-0327,CMP_F_0327,59.83 Lakhs,5983000,Ongoing - Cold,2024-05-02,,SW_AF,486
DEAL_0328,LDCREA-LA-0328,CMP_C_0328,56.63 Lakhs,5663000,Ongoing - Cold,2024-08-05,,QH_LA,391
DEAL_0329,LDGLOB-NA-0329,CMP_G_0329,2.10 Crore,21023000,Deal Lost,2025-03-13,2025-04-22,AS_NA,40
DEAL_0330,LDSTRA-APAC-0330,CMP_S_0330,46.38 Lakhs,4638000,Deal Lost,2025-03-01,2025-04-12,LS_APAC,41
DEAL_0331,LDGLOB-APAC-0331,CMP_G_0331,24.05 Lakhs,2405000,Ongoing - Cold,2024-08-20,,LS_APAC,377
DEAL_0332,LDADVA-LA-0332,CMP_A_0332,49.52 Lakhs,4952000,Ongoing - Cold,2024-10-06,,PY_LA,329
DEAL_0333,LDLEAD-APAC-0333,CMP_L_0333,94.84 Lakhs,9484000,Deal Lost,2024-05-03,2024-06-12,IG_APAC,40
DEAL_0334,LDSTRA-EU-0334,CMP_S_0334,4.51 Crore,45052000,Deal Lost,2024-04-08,2024-05-31,EB_EU,52
DEAL_0335,LDCREA-LA-0335,CMP_C_0335,2.60 Crore,25996000,Deal Lost,2024-01-31,2024-03-16,RA_LA,44
DEAL_0336,LDSTRA-APAC-0336,CMP_S_0336,83.07 Lakhs,8307000,Ongoing - Cold,2024-06-18,,JL_APAC,439
DEAL_0337,LDGLOB-NA-0337,CMP_G_0337,95.30 Lakhs,9530000,Deal Won,2024-03-02,2024-04-11,CL_NA,40
DEAL_0338,LDINNO-APAC-0338,CMP_I_0338,95.64 Lakhs,9564000,Deal Won,2025-08-14,2025-09-23,JL_APAC,40
DEAL_0339,LDGLOB-NA-0339,CMP_G_0339,23.01 Lakhs,2301000,Deal Lost,2024-11-03,2024-12-13,AS_NA,40
DEAL_0340,LDDYNA-APAC-0340,CMP_D_0340,3.05 Crore,30460000,Deal Won,2025-05-16,2025-06-25,LS_APAC,40
DEAL_0341,LDSTRA-AF-0341,CMP_S_0341,70.04 Lakhs,7004000,Deal Lost,2023-09-26,2023-11-25,TB_AF,59
DEAL_0342,LDSTRA-LA-0342,CMP_S_0342,43.82 Lakhs,4382000,Deal Won,2024-01-22,2024-03-02,PY_LA,40
DEAL_0343,LDCREA-ME-0343,CMP_C_0343,86.52 Lakhs,8652000,Deal Won,2023-11-26,2024-01-05,NA_ME,40
DEAL_0344,LDGLOB-LA-0344,CMP_G_0344,57.32 Lakhs,5732000,Deal Lost,2024-04-16,2024-05-26,PY_LA,40
DEAL_0345,LDSTRA-ME-0345,CMP_S_0345,2.36 Crore,23644000,Deal Won,2024-08-04,2024-09-15,NA_ME,41
DEAL_0346,LDADVA-LA-0346,CMP_A_0346,4.44 Crore,44427000,Deal Lost,2024-12-17,2025-01-26,RA_LA,40
DEAL_0347,LDDYNA-NA-0347,CMP_D_0347,55.83 Lakhs,5583000,Deal Lost,2024-12-21,2025-01-30,DK_NA,40
DEAL_0348,LDDYNA-EU-0348,CMP_D_0348,89.85 Lakhs,8985000,Deal Won,2025-08-05,2025-09-17,HB_EU,42
DEAL_0349,LDFUTU-NA-0349,CMP_F_0349,28.45 Lakhs,2845000,Deal Won,2025-01-24,2025-03-05,AS_NA,40
DEAL_0350,LDSTRA-ME-0350,CMP_S_0350,96.02 Lakhs,9602000,Deal Won,2025-04-11,2025-05-21,NA_ME,40
DEAL_0351,LDADVA-APAC-0351,CMP_A_0351,41.96 Lakhs,4196000,Deal Won,2024-01-21,2024-03-01,KM_APAC,40
DEAL_0352,LDADVA-ME-0352,CMP_A_0352,23.21 Lakhs,2321000,Ongoing - Cold,2024-09-06,,NA_ME,359
DEAL_0353,LDDYNA-APAC-0353,CMP_D_0353,30.46 Lakhs,3046000,Deal Lost,2024-10-03,2024-11-25,KM_APAC,53
DEAL_0354,LDCREA-LA-0354,CMP_C_0354,96.29 Lakhs,9629000,Ongoing - Cold,2025-06-23,,QH_LA,69
DEAL_0355,LDINNO-AF-0355,CMP_I_0355,98.76 Lakhs,9876000,Deal Lost,2025-05-23,2025-07-02,SW_AF,40
DEAL_0356,LDDYNA-AF-0356,CMP_D_0356,91.82 Lakhs,9182000,Ongoing - Cold,2025-01-15,,SW_AF,229
DEAL_0357,LDDYNA-LA-0357,CMP_D_0357,1.43 Crore,14291000,Deal Won,2023-09-28,2023-11-07,PY_LA,40
DEAL_0358,LDLEAD-NA-0358,CMP_L_0358,42.05 Lakhs,4205000,Deal Won,2025-02-28,2025-04-11,AS_NA,42
DEAL_0359,LDLEAD-LA-0359,CMP_L_0359,23.29 Lakhs,2329000,Ongoing - Active,2025-07-04,,RA_LA,58
DEAL_0360,LDSTRA-NA-0360,CMP_S_0360,1.05 Crore,10549000,Ongoing - Cold,2025-05-04,,BJ_NA,119
DEAL_0361,LDINNO-APAC-0361,CMP_I_0361,26.40 Lakhs,2640000,Deal Won,2024-12-15,2025-01-24,IG_APAC,40
DEAL_0362,LDLEAD-NA-0362,CMP_L_0362,34.72 Lakhs,3472000,Deal Lost,2024-12-11,2025-01-22,DK_NA,42
DEAL_0363,LDDYNA-LA-0363,CMP_D_0363,1.16 Crore,11592000,Deal Lost,2025-06-23,2025-08-02,RA_LA,40
DEAL_0364,LDGLOB-EU-0364,CMP_G_0364,28.34 Lakhs,2834000,Deal Won,2024-07-10,2024-08-19,GW_EU,40
DEAL_0365,LDINNO-NA-0365,CMP_I_0365,1.71 Crore,17090000,Deal Lost,2024-10-19,2024-12-10,DK_NA,52
DEAL_0366,LDLEAD-NA-0366,CMP_L_0366,31.81 Lakhs,3181000,Deal Lost,2025-07-28,2025-09-27,CL_NA,61
DEAL_0367,LDLEAD-NA-0367,CMP_L_0367,2.92 Crore,29165000,Deal Lost,2024-01-20,2024-02-29,DK_NA,40
DEAL_0368,LDLEAD-AF-0368,CMP_L_0368,3.50 Crore,35024000,Deal Won,2025-06-10,2025-07-20,SW_AF,40
DEAL_0369,LDFUTU-LA-0369,CMP_F_0369,3.48 Crore,34811000,Deal Won,2024-03-21,2024-04-30,RA_LA,40
DEAL_0370,LDINNO-ME-0370,CMP_I_0370,99.76 Lakhs,9976000,Deal Won,2024-12-14,2025-02-09,OC_ME,57
DEAL_0371,LDINNO-APAC-0371,CMP_I_0371,1.37 Crore,13699000,Ongoing - Cold,2024-10-30,,KM_APAC,306
DEAL_0372,LDINNO-LA-0372,CMP_I_0372,27.14 Lakhs,2714000,Deal Lost,2024-01-10,2024-02-23,RA_LA,44
DEAL_0373,LDCREA-EU-0373,CMP_C_0373,3.92 Crore,39243000,Deal Won,2023-10-23,2023-12-02,EB_EU,40
DEAL_0374,LDGLOB-LA-0374,CMP_G_0374,2.25 Crore,22454000,Deal Lost,2024-03-27,2024-05-06,RA_LA,40
DEAL_0375,LDDYNA-APAC-0375,CMP_D_0375,3.97 Crore,39688000,Ongoing - Cold,2023-11-15,,IG_APAC,656
DEAL_0376,LDGLOB-NA-0376,CMP_G_0376,95.35 Lakhs,9535000,Deal Lost,2023-12-28,2024-02-23,BJ_NA,57
DEAL_0377,LDADVA-AF-0377,CMP_A_0377,3.71 Crore,37064000,Ongoing - Cold,2024-07-17,,SW_AF,411
DEAL_0378,LDSTRA-LA-0378,CMP_S_0378,94.37 Lakhs,9437000,Ongoing - Cold,2024-05-08,,RA_LA,480
DEAL_0379,LDFUTU-LA-0379,CMP_F_0379,92.19 Lakhs,9219000,Deal Won,2023-10-20,2023-11-29,QH_LA,40
DEAL_0380,LDGLOB-NA-0380,CMP_G_0380,2.14 Crore,21415000,Deal Won,2025-05-03,2025-06-12,CL_NA,40
DEAL_0381,LDSTRA-APAC-0381,CMP_S_0381,4.24 Crore,42355000,Deal Lost,2024-09-05,2024-10-15,MT_APAC,40
DEAL_0382,LDLEAD-EU-0382,CMP_L_0382,61.78 Lakhs,6178000,Deal Lost,2025-04-19,2025-06-12,FG_EU,54
DEAL_0383,LDLEAD-EU-0383,CMP_L_0383,92.74 Lakhs,9274000,Deal Lost,2024-09-13,2024-10-23,EB_EU,40
DEAL_0384,LDADVA-LA-0384,CMP_A_0384,28.60 Lakhs,2860000,Deal Lost,2024-02-19,2024-04-11,PY_LA,51
DEAL_0385,LDINNO-ME-0385,CMP_I_0385,47.58 Lakhs,4758000,Ongoing - Cold,2024-05-21,,OC_ME,467
DEAL_0386,LDFUTU-EU-0386,CMP_F_0386,3.62 Crore,36230000,Deal Lost,2025-04-05,2025-05-15,GW_EU,40
DEAL_0387,LDFUTU-NA-0387,CMP_F_0387,20.48 Lakhs,2048000,Ongoing - Cold,2024-06-29,,CL_NA,429
DEAL_0388,LDSTRA-APAC-0388,CMP_S_0388,32.70 Lakhs,3270000,Deal Won,2025-04-20,2025-06-16,KM_APAC,57
DEAL_0389,LDCREA-ME-0389,CMP_C_0389,2.75 Crore,27518000,Deal Lost,2025-03-18,2025-04-27,OC_ME,40
DEAL_0390,LDINNO-NA-0390,CMP_I_0390,96.44 Lakhs,9644000,Deal Lost,2023-12-16,2024-01-25,CL_NA,40
DEAL_0391,LDGLOB-LA-0391,CMP_G_0391,26.56 Lakhs,2656000,Deal Lost,2024-12-24,2025-02-02,QH_LA,40
DEAL_0392,LDFUTU-EU-0392,CMP_F_0392,55.54 Lakhs,5554000,Deal Lost,2025-08-19,2025-09-28,GW_EU,40
DEAL_0393,LDLEAD-AF-0393,CMP_L_0393,28.41 Lakhs,2841000,Deal Won,2024-11-25,2025-01-04,TB_AF,40
DEAL_0394,LDLEAD-NA-0394,CMP_L_0394,46.13 Lakhs,4613000,Deal Lost,2025-03-04,2025-04-16,BJ_NA,42
DEAL_0395,LDINNO-AF-0395,CMP_I_0395,62.85 Lakhs,6285000,Ongoing - Cold,2025-03-31,,TB_AF,153
